,Country name,Regional indicator,Score Y20,GDP Y20,Social support Y20,Life expectancy Y20,Freedom Y20,Generosity Y20,Corruption Y20,Score Y19,GDP Y19,Social support Y19,Life expectancy Y19,Freedom Y19,Generosity Y19,Corruption Y19,Score Y18,GDP Y18,Social support Y18,Life expectancy Y18,Freedom Y18,Generosity Y18,Corruption Y18,Score Y17,GDP Y17,Life Expectancy Y17,Freedom Y17,Generosity Y17,Corruption Y17,Score Y16,GDP Y16,Life Expectancy Y16,Freedom Y16,Corruption Y16,Generosity Y16,Score Y15,GDP Y15,Life Expectancy Y15,Freedom Y15,Corruption Y15,Generosity Y15
104,Albania,Central and Eastern Europe,4.882699966000001,9.417930603,0.671070457,68.70813751,0.7819942240000001,-0.042309489000000006,0.896303713,4.718999999999999,0.9470000000000001,0.848,0.8740000000000001,0.38299999999999995,0.17800000000000002,0.027000000000000003,4.586,0.9159999999999999,0.8170000000000001,0.79,0.419,0.149,0.032,4.64400005340576,0.996192753314972,0.731159746646881,0.381498634815216,0.20131294429302202,0.0398642159998417,4.655,0.9553,0.73007,0.31866,0.05301,0.1684,4.655,0.9553,0.73007,0.31866,0.05301,0.1684
105,Cambodia,Southeast Asia,4.8484001160000005,8.249890327000001,0.773080647,61.52996826,0.9597046379999999,0.051911179,0.8227690459999999,4.7,0.574,1.122,0.637,0.609,0.23199999999999998,0.062,4.433,0.5489999999999999,1.088,0.457,0.696,0.256,0.065,4.1680002212524405,0.6017650961875921,0.429783403873444,0.633375823497772,0.385922968387604,0.0681059509515762,3.907,0.55604,0.42494,0.5885199999999999,0.08092,0.40339,3.907,0.55604,0.42494,0.5885199999999999,0.08092,0.40339
106,Bangladesh,South Asia,4.832799911,8.287063599,0.687292993,64.50306702,0.90062499,-0.033664726,0.661843538,4.456,0.562,0.9279999999999999,0.723,0.527,0.166,0.14300000000000002,4.5,0.532,0.85,0.579,0.58,0.153,0.14400000000000002,4.60799980163574,0.586682975292206,0.533241033554077,0.478356659412384,0.17225535213947304,0.123717859387398,4.643,0.54177,0.52989,0.39778,0.12583,0.19132000000000002,4.643,0.54177,0.52989,0.39778,0.12583,0.19132000000000002
107,Gabon,Sub-Saharan Africa,4.829299927,9.680537224,0.787886858,59.71533966,0.7048292159999999,-0.22226162300000002,0.8491509559999999,4.7989999999999995,1.057,1.183,0.5710000000000001,0.295,0.043,0.055,4.758,1.036,1.1640000000000001,0.40399999999999997,0.35600000000000004,0.032,0.052000000000000005,4.46500015258789,1.1982102394104,0.35657858848571794,0.31232857704162603,0.0437853783369064,0.0760467872023582,4.121,1.15851,0.3494,0.28098,0.09314,0.062439999999999996,4.121,1.15851,0.3494,0.28098,0.09314,0.062439999999999996
108,South Africa,Sub-Saharan Africa,4.814099789,9.403370857,0.8525322679999999,56.50601196,0.7593300940000001,-0.10977732400000001,0.843423843,4.7219999999999995,0.96,1.351,0.469,0.389,0.13,0.055,4.724,0.94,1.41,0.33,0.516,0.10300000000000001,0.055999999999999994,4.8289999961853,1.05469870567322,0.18708007037639604,0.479246735572815,0.13936237990856198,0.0725094974040985,4.459,1.02416,0.18611,0.42483000000000004,0.08415,0.13656,4.459,1.02416,0.18611,0.42483000000000004,0.08415,0.13656
109,Iraq,Middle East and North Africa,4.7848000530000006,9.661095619,0.7476949690000001,59.90354919,0.633182645,-0.06956476,0.82226181,4.437,1.043,0.98,0.574,0.24100000000000002,0.14800000000000002,0.08900000000000001,4.456,1.01,0.971,0.536,0.304,0.14800000000000002,0.095,4.49700021743774,1.1027104854583702,0.501180469989777,0.288555532693863,0.19963726401329,0.10721575468778599,4.575,1.07474,0.51076,0.24856,0.13635999999999998,0.19589,4.575,1.07474,0.51076,0.24856,0.13635999999999998,0.19589
110,Lebanon,Middle East and North Africa,4.771500111,9.3617239,0.824338138,67.10658264,0.5513575079999999,-0.06121527,0.90225625,5.197,0.987,1.224,0.815,0.21600000000000003,0.166,0.027000000000000003,5.358,0.965,1.179,0.785,0.503,0.214,0.136,5.22499990463257,1.07498753070831,0.7350810766220089,0.28851598501205394,0.26445075869560203,0.037513829767704,5.129,1.12268,0.76171,0.26228,0.030610000000000002,0.23693000000000003,5.129,1.12268,0.76171,0.26228,0.030610000000000002,0.23693000000000003
111,Burkina Faso,Sub-Saharan Africa,4.768700123,7.46854496,0.7129436140000001,53.88945389,0.665563583,-0.019080516000000002,0.739795029,4.587,0.331,1.056,0.38,0.255,0.177,0.113,4.4239999999999995,0.314,1.097,0.254,0.312,0.175,0.128,4.03200006484985,0.35022771358490007,0.21584425866603896,0.32436785101890603,0.250864684581757,0.12032810598611803,3.739,0.31995,0.21297,0.3337,0.12533,0.24353000000000002,3.739,0.31995,0.21297,0.3337,0.12533,0.24353000000000002
112,Gambia,Sub-Saharan Africa,4.750599861,7.321814537000001,0.6931687,55.01201629999999,0.733163178,0.34319871700000004,0.6907178159999999,4.516,0.308,0.9390000000000001,0.428,0.382,0.26899999999999996,0.16699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,
113,Mali,Sub-Saharan Africa,4.729300021999999,7.629852295,0.7314689759999999,51.72698212,0.71156615,-0.044366925999999994,0.839328408,4.39,0.385,1.105,0.308,0.327,0.153,0.052000000000000005,4.447,0.37,1.2329999999999999,0.152,0.36700000000000005,0.139,0.055999999999999994,4.19000005722046,0.476180493831635,0.16936567425727803,0.306613743305206,0.183354198932648,0.10497024655342098,4.073,0.31292,0.16347,0.27544,0.13647,0.21064000000000002,4.073,0.31292,0.16347,0.27544,0.13647,0.21064000000000002
114,Nigeria,Sub-Saharan Africa,4.724100113,8.57662487,0.73721689,49.86190796,0.759578407,0.033745807,0.861874342,5.265,0.696,1.111,0.245,0.426,0.215,0.040999999999999995,5.155,0.6890000000000001,1.172,0.048,0.462,0.201,0.032,5.07399988174438,0.783756256103516,0.0569157302379608,0.394952565431595,0.23094719648361198,0.0261215660721064,4.875,0.75216,0.05108,0.27854,0.0305,0.23219,4.875,0.75216,0.05108,0.27854,0.0305,0.23219
115,Armenia,Commonwealth of Independent States,4.676799774,9.100476265,0.7574794290000001,66.75065613,0.7120178340000001,-0.13877961,0.7735447879999999,4.559,0.85,1.055,0.815,0.28300000000000003,0.095,0.064,4.321000000000001,0.816,0.99,0.6659999999999999,0.26,0.077,0.027999999999999997,4.37599992752075,0.900596737861633,0.637524425983429,0.198303267359734,0.0834880918264389,0.0266744215041399,4.36,0.8608600000000001,0.64083,0.14037,0.036160000000000005,0.07793,4.36,0.8608600000000001,0.64083,0.14037,0.036160000000000005,0.07793
116,Georgia,Commonwealth of Independent States,4.672599792,9.226100922,0.629033029,64.49520874,0.8016415240000001,-0.22892037,0.665944695,4.519,0.8859999999999999,0.6659999999999999,0.752,0.34600000000000003,0.043,0.16399999999999998,4.34,0.853,0.5920000000000001,0.643,0.375,0.038,0.215,4.28599977493286,0.950612664222717,0.649546980857849,0.309410035610199,0.0540088154375553,0.25166663527488703,4.252,0.8379200000000001,0.64035,0.32461,0.3188,0.06786,4.252,0.8379200000000001,0.64035,0.32461,0.3188,0.06786
117,Iran,Middle East and North Africa,4.672399998,9.813719749,0.6946896909999999,66.00614929,0.647873282,0.11789110300000001,0.714635968,4.548,1.1,0.8420000000000001,0.785,0.305,0.27,0.125,4.707,1.0590000000000002,0.7709999999999999,0.691,0.45899999999999996,0.282,0.129,4.69199991226196,1.15687310695648,0.639333188533783,0.24932260811328896,0.387242913246155,0.048761073499918005,4.813,1.11758,0.64232,0.22544,0.0557,0.38538,4.813,1.11758,0.64232,0.22544,0.0557,0.38538
118,Jordan,Middle East and North Africa,4.6333999630000005,9.025999069,0.80216372,66.79975128,0.75104779,-0.162565202,0.700344324,4.906000000000001,0.8370000000000001,1.225,0.815,0.38299999999999995,0.11,0.13,5.1610000000000005,0.8220000000000001,1.265,0.645,0.46799999999999997,0.13,0.134,5.33599996566772,0.9910123944282528,0.6045900583267211,0.418421149253845,0.17217046022415197,0.11980327218771002,5.303,0.9967299999999999,0.60712,0.36023,0.13297,0.14262,5.303,0.9967299999999999,0.60712,0.36023,0.13297,0.14262
119,Mozambique,Sub-Saharan Africa,4.623600006,7.069345951,0.723874032,54.20582199,0.864451885,0.032375867999999995,0.683019102,4.466,0.204,0.986,0.39,0.494,0.19699999999999998,0.138,4.417,0.198,0.902,0.17300000000000001,0.531,0.20600000000000002,0.158,4.550000190734861,0.23430564999580397,0.10665443539619399,0.48079109191894503,0.322228103876114,0.17943638563156103,,,,,,,,,,,,
120,Kenya,Sub-Saharan Africa,4.583000183,8.02977562,0.702652037,60.09693146,0.829747558,0.294681519,0.831499159,4.5089999999999995,0.512,0.983,0.581,0.431,0.37200000000000005,0.053,4.41,0.493,1.048,0.45399999999999996,0.504,0.35200000000000004,0.055,4.55299997329712,0.560479462146759,0.30998834967613204,0.45276376605033897,0.444860309362411,0.0646413192152977,4.356,0.52267,0.30146999999999996,0.40576,0.06686,0.41328000000000004,4.356,0.52267,0.30146999999999996,0.40576,0.06686,0.41328000000000004
121,Namibia,Sub-Saharan Africa,4.571100235,9.203141212,0.846880972,56.50148773,0.767520964,-0.18530646,0.8514497879999999,4.638999999999999,0.879,1.3130000000000002,0.47700000000000004,0.401,0.07,0.055999999999999994,4.441,0.8740000000000001,1.281,0.365,0.519,0.051,0.064,4.57399988174438,0.964434325695038,0.33861181139946,0.520303547382355,0.0771337449550629,0.0931469723582268,4.574,0.9328700000000001,0.34745,0.48613999999999996,0.10397999999999999,0.07795,4.574,0.9328700000000001,0.34745,0.48613999999999996,0.10397999999999999,0.07795
122,Ukraine,Commonwealth of Independent States,4.56069994,9.010690689,0.878879368,64.60678101,0.663081884,-0.030933706000000002,0.920636714,4.332,0.82,1.39,0.7390000000000001,0.17800000000000002,0.187,0.01,4.103,0.7929999999999999,1.413,0.609,0.163,0.187,0.011000000000000001,4.09600019454956,0.89465194940567,0.575903952121735,0.12297477573156401,0.270061463117599,0.0230294708162546,4.324,0.87287,0.58628,0.12859,0.01829,0.20363,4.324,0.87287,0.58628,0.12859,0.01829,0.20363
123,Liberia,Sub-Saharan Africa,4.557899952,7.054380417000001,0.70928055,56.09631348,0.735268712,0.04227322,0.8563759329999999,3.975,0.073,0.922,0.44299999999999995,0.37,0.233,0.033,3.495,0.076,0.858,0.267,0.419,0.20600000000000002,0.03,3.5329999923706095,0.11904179304838199,0.229918196797371,0.33288118243217496,0.26654988527298,0.0389482490718365,3.622,0.10705999999999999,0.23165,0.25748000000000004,0.04852,0.24063,3.622,0.10705999999999999,0.23165,0.25748000000000004,0.04852,0.24063
124,Palestinian Territories,Middle East and North Africa,4.552800179,8.389223099,0.825295925,62.25,0.645791829,-0.162079096,0.824199975,4.696000000000001,0.657,1.247,0.672,0.225,0.10300000000000001,0.066,4.743,0.642,1.217,0.602,0.266,0.086,0.076,4.77500009536743,0.716249227523804,0.565666973590851,0.25471106171608,0.114173173904419,0.0892826020717621,4.754,0.67024,0.56844,0.17744000000000001,0.10613,0.11154000000000001,4.754,0.67024,0.56844,0.17744000000000001,0.10613,0.11154000000000001
125,Uganda,Sub-Saharan Africa,4.43200016,7.500389576,0.7649946209999999,55.70820236,0.7317139509999999,0.099487431,0.8367378120000001,4.189,0.332,1.069,0.44299999999999995,0.35600000000000004,0.252,0.06,4.1610000000000005,0.322,1.09,0.237,0.45,0.259,0.061,4.08099985122681,0.381430715322495,0.21763260662555703,0.443185955286026,0.32576605677604703,0.057069718837738,3.739,0.34719,0.19625,0.43653000000000003,0.06442,0.27102,3.739,0.34719,0.19625,0.43653000000000003,0.06442,0.27102
126,Chad,Sub-Saharan Africa,4.422699928,7.467963696,0.632388055,48.22053909,0.587305248,0.017834719,0.8027608390000001,4.35,0.35,0.7659999999999999,0.192,0.174,0.198,0.078,4.301,0.358,0.907,0.053,0.18899999999999997,0.18100000000000002,0.06,3.9360001087188703,0.43801298737525896,0.0411347150802612,0.16234202682972002,0.21611385047435802,0.0535818822681904,3.763,0.42213999999999996,0.038239999999999996,0.12807000000000002,0.04952,0.18667,3.763,0.42213999999999996,0.038239999999999996,0.12807000000000002,0.04952,0.18667
127,Tunisia,Middle East and North Africa,4.392199993,9.314972877999999,0.6887185570000001,66.89785767,0.593361557,-0.216413811,0.867590249,4.461,0.9209999999999999,1.0,0.815,0.16699999999999998,0.059000000000000004,0.055,4.592,0.9,0.9059999999999999,0.69,0.271,0.04,0.063,4.80499982833862,1.00726580619812,0.613212049007416,0.289680689573288,0.0496933571994305,0.0867231488227844,5.045,0.97724,0.59577,0.23553000000000002,0.0817,0.03936,5.045,0.97724,0.59577,0.23553000000000002,0.0817,0.03936
128,Mauritania,Sub-Saharan Africa,4.374599934,8.233919144,0.7908192279999999,57.01017761,0.551522553,-0.10600814199999999,0.746223509,4.49,0.57,1.167,0.489,0.066,0.106,0.08800000000000001,4.356,0.557,1.245,0.292,0.129,0.134,0.09300000000000001,4.29199981689453,0.6484572887420649,0.285349279642105,0.0960980430245399,0.201870024204254,0.136957004666328,4.2010000000000005,0.6139100000000001,0.28639000000000003,0.1268,0.17955,0.22685999999999998,4.2010000000000005,0.6139100000000001,0.28639000000000003,0.1268,0.17955,0.22685999999999998
129,Sri Lanka,South Asia,4.327000141,9.389969826,0.825374067,67.20006561,0.837633669,0.081129618,0.859001756,4.3660000000000005,0.9490000000000001,1.265,0.831,0.47,0.244,0.047,4.471,0.9179999999999999,1.314,0.672,0.585,0.307,0.05,4.44000005722046,1.00985014438629,0.625130832195282,0.561213254928589,0.49086356163024897,0.0736539661884308,4.415,0.9731799999999999,0.62007,0.50817,0.07964,0.46978000000000003,4.415,0.9731799999999999,0.62007,0.50817,0.07964,0.46978000000000003
130,Congo (Kinshasa),Sub-Saharan Africa,4.31099987,6.694256306000001,0.6721590159999999,52.90000153,0.700793564,0.083637655,0.809403598,4.418,0.094,1.125,0.35700000000000004,0.26899999999999996,0.212,0.053,4.245,0.069,1.136,0.204,0.312,0.19699999999999998,0.052000000000000005,4.2800002098083505,0.0921023488044739,0.191407024860382,0.235961347818375,0.246455833315849,0.0602413564920425,4.272,0.05661,0.188,0.15602,0.06075,0.25458000000000003,4.272,0.05661,0.188,0.15602,0.06075,0.25458000000000003
131,Swaziland,Sub-Saharan Africa,4.3081002239999995,9.16267395,0.7702901959999999,51.18823624,0.646822274,-0.19920142,0.708263338,4.212,0.8109999999999999,1.149,0.0,0.313,0.07400000000000001,0.135,,,,,,,,,,,,,,,,,,,,,,,,,
132,Myanmar,Southeast Asia,4.308000088,8.680481911000001,0.78440702,58.96171188,0.895075202,0.560663998,0.645124316,4.36,0.71,1.181,0.555,0.525,0.5660000000000001,0.172,4.308,0.682,1.1740000000000002,0.429,0.58,0.598,0.17800000000000002,4.54500007629395,0.36711055040359497,0.397522568702698,0.514492034912109,0.8380751609802249,0.188816204667091,4.395,0.34112,0.3988,0.42691999999999997,0.20243,0.81971,4.395,0.34112,0.3988,0.42691999999999997,0.20243,0.81971
133,Comoros,Sub-Saharan Africa,4.288599968,7.833630085,0.625662446,57.34901047,0.547612607,0.09000840800000001,0.780622602,3.9730000000000003,0.27399999999999997,0.757,0.505,0.142,0.275,0.078,,,,,,,,,,,,,,3.9560000000000004,0.27509,0.29980999999999997,0.15412,0.18437,0.1827,3.9560000000000004,0.27509,0.29980999999999997,0.15412,0.18437,0.1827
134,Togo,Sub-Saharan Africa,4.187200069,7.357711315,0.551312625,54.71989822,0.6498286129999999,0.002667875,0.7577334640000001,4.085,0.275,0.5720000000000001,0.41,0.293,0.177,0.085,3.9989999999999997,0.259,0.474,0.253,0.434,0.158,0.10099999999999999,3.4949998855590803,0.30544471740722695,0.247105568647385,0.38042613863945,0.19689615070819896,0.0956650152802467,3.303,0.28123000000000004,0.24811,0.34678000000000003,0.11587,0.17517,3.303,0.28123000000000004,0.24811,0.34678000000000003,0.11587,0.17517
135,Ethiopia,Sub-Saharan Africa,4.186200142,7.5093855860000005,0.743307352,58.63959122,0.740795195,0.043377332000000005,0.7536900040000001,4.2860000000000005,0.336,1.033,0.532,0.344,0.209,0.1,4.35,0.308,0.95,0.391,0.452,0.22,0.146,4.46000003814697,0.339233845472336,0.35340970754623396,0.408842742443085,0.31265074014663696,0.16545571386814098,4.508,0.29283000000000003,0.34578000000000003,0.36703,0.1717,0.29522,4.508,0.29283000000000003,0.34578000000000003,0.36703,0.1717,0.29522
136,Madagascar,Sub-Saharan Africa,4.165599823,7.281685829,0.668195903,59.10542679,0.5575740929999999,-0.011823638999999999,0.8174856309999999,3.9330000000000003,0.27399999999999997,0.9159999999999999,0.555,0.14800000000000002,0.16899999999999998,0.040999999999999995,3.7739999999999996,0.262,0.9079999999999999,0.402,0.221,0.155,0.049,3.64400005340576,0.305808693170547,0.375223308801651,0.18919676542282102,0.208732530474663,0.0672319754958153,3.695,0.27954,0.37109000000000003,0.13684000000000002,0.07506,0.2204,3.695,0.27954,0.37109000000000003,0.13684000000000002,0.07506,0.2204
137,Egypt,Middle East and North Africa,4.151400089,9.316541672,0.7354478240000001,61.78015137,0.708354175,-0.196878314,0.787726879,4.166,0.9129999999999999,1.0390000000000001,0.644,0.24100000000000002,0.076,0.067,4.419,0.885,1.025,0.5529999999999999,0.312,0.092,0.107,4.7350001335144,0.989701807498932,0.520187258720398,0.28211015462875394,0.128631442785263,0.114381365478039,4.362,0.95395,0.5211600000000001,0.18847,0.10393,0.12705999999999998,4.362,0.95395,0.5211600000000001,0.18847,0.10393,0.12705999999999998
138,Sierra Leone,Sub-Saharan Africa,3.926399946,7.26880312,0.636142015,50.86514282,0.715315044,0.088660747,0.861330688,4.374,0.268,0.841,0.242,0.309,0.252,0.045,4.571000000000001,0.256,0.813,0.0,0.355,0.23800000000000002,0.053,4.70900011062622,0.36842092871666,0.005564753897488121,0.318697690963745,0.293040901422501,0.0710951760411263,4.635,0.36485,0.0,0.30685,0.08196,0.23897,4.635,0.36485,0.0,0.30685,0.08196,0.23897
139,Burundi,Sub-Saharan Africa,3.775300026,6.492642403,0.490325719,53.40000153,0.626350224,-0.017551597,0.606934547,3.775,0.046,0.447,0.38,0.22,0.17600000000000002,0.18,2.905,0.091,0.627,0.145,0.065,0.149,0.076,2.90499997138977,0.09162256866693501,0.151610791683197,0.0599007532000542,0.20443518459796897,0.0841479450464249,2.905,0.06831,0.15747,0.0432,0.09419,0.2029,2.905,0.06831,0.15747,0.0432,0.09419,0.2029
140,Zambia,Sub-Saharan Africa,3.759399891,8.224720001,0.698824465,55.29937744,0.806500256,0.078037128,0.801289678,4.107,0.578,1.058,0.426,0.431,0.247,0.087,4.377,0.562,1.047,0.295,0.503,0.221,0.08199999999999999,4.513999938964839,0.6364067792892459,0.25783589482307395,0.461603492498398,0.249580144882202,0.0782135501503944,4.795,0.61202,0.23573000000000002,0.42662,0.11479,0.17865999999999999,4.795,0.61202,0.23573000000000002,0.42662,0.11479,0.17865999999999999
141,Haiti,Latin America and Caribbean,3.720799923,7.411329268999999,0.593247831,55.59862518,0.537825167,0.40053457,0.6847672459999999,3.597,0.32299999999999995,0.688,0.449,0.026000000000000002,0.419,0.11,3.582,0.315,0.7140000000000001,0.289,0.025,0.392,0.10400000000000001,3.6029999256133998,0.368610262870789,0.277321130037308,0.0303698573261499,0.48920378088951094,0.0998721495270729,4.0280000000000005,0.34097,0.27494,0.12072000000000001,0.14476,0.47958,4.0280000000000005,0.34097,0.27494,0.12072000000000001,0.14476,0.47958
142,Lesotho,Sub-Saharan Africa,3.6528000830000003,7.9604883189999995,0.7804957029999999,48.00362396,0.738125861,-0.145732045,0.857392073,3.802,0.489,1.169,0.168,0.359,0.107,0.09300000000000001,3.8080000000000003,0.47200000000000003,1.215,0.079,0.423,0.11599999999999999,0.11199999999999999,3.80800008773804,0.521021246910095,0.0,0.390661299228668,0.157497271895409,0.119094640016556,,,,,,,,,,,,
143,India,South Asia,3.573299885,8.849823952000001,0.592200935,60.21518707,0.8814448709999999,0.057551607000000005,0.772042692,4.015,0.755,0.765,0.588,0.498,0.2,0.085,4.19,0.721,0.747,0.485,0.539,0.172,0.09300000000000001,4.31500005722046,0.7922212481498722,0.455427616834641,0.469987004995346,0.23153848946094502,0.0922268852591515,4.404,0.74036,0.45091000000000003,0.40285,0.08722,0.25028,4.404,0.74036,0.45091000000000003,0.40285,0.08722,0.25028
144,Malawi,Sub-Saharan Africa,3.538000107,7.062226295,0.544007301,57.59288788,0.803223193,0.021433279,0.731700778,3.41,0.191,0.56,0.495,0.44299999999999995,0.218,0.08900000000000001,3.5869999999999997,0.18600000000000003,0.541,0.306,0.531,0.21,0.08,3.97000002861023,0.233442038297653,0.315089583396912,0.466914653778076,0.28717046976089505,0.0727116540074348,4.156000000000001,0.08709,0.29364,0.4143,0.07564,0.30968,4.156000000000001,0.08709,0.29364,0.4143,0.07564,0.30968
145,Yemen,Middle East and North Africa,3.5274000169999997,7.759682655,0.817980587,56.72728348,0.599920273,-0.157735437,0.800287724,3.38,0.287,1.163,0.46299999999999997,0.14300000000000002,0.10800000000000001,0.077,3.355,0.442,1.073,0.34299999999999997,0.244,0.083,0.064,3.59299993515015,0.5916834473609921,0.310080915689468,0.24946372210979503,0.104125209152699,0.0567674227058887,3.7239999999999998,0.57939,0.31048000000000003,0.2287,0.05892000000000001,0.09821,3.7239999999999998,0.57939,0.31048000000000003,0.2287,0.05892000000000001,0.09821
146,Botswana,Sub-Saharan Africa,3.4788999560000002,9.711203575,0.7791217570000001,58.92445374,0.8213281040000001,-0.250394493,0.777930915,3.488,1.041,1.145,0.5379999999999999,0.455,0.025,0.1,3.59,1.0170000000000001,1.1740000000000002,0.41700000000000004,0.557,0.042,0.092,3.7660000324249303,1.12209415435791,0.34175550937652605,0.505196332931519,0.0993484482169151,0.0985831990838051,3.9739999999999998,1.09426,0.34752,0.44088999999999995,0.10769000000000001,0.12425,3.9739999999999998,1.09426,0.34752,0.44088999999999995,0.10769000000000001,0.12425
147,Tanzania,Sub-Saharan Africa,3.4762001039999997,7.967665195,0.6889331940000001,57.49607468,0.82153976,0.10966868699999999,0.619799435,3.2310000000000003,0.47600000000000003,0.885,0.499,0.41700000000000004,0.276,0.147,3.303,0.455,0.991,0.381,0.48100000000000004,0.27,0.09699999999999999,3.34899997711182,0.511135876178741,0.364509284496307,0.390017777681351,0.354256361722946,0.0660351067781448,3.6660000000000004,0.47155,0.35700000000000004,0.3176,0.05099,0.31472,3.6660000000000004,0.47155,0.35700000000000004,0.3176,0.05099,0.31472
148,Central African Republic,Sub-Saharan Africa,3.475899935,6.625160217,0.31945985600000004,45.20000076,0.640880644,0.082410358,0.891806662,3.083,0.026000000000000002,0.0,0.105,0.225,0.235,0.035,3.083,0.024,0.0,0.01,0.305,0.218,0.038,2.69300007820129,0.0,0.0187726859003305,0.270842045545578,0.280876487493515,0.0565650761127472,,,,,,,,,,,,
149,Rwanda,Sub-Saharan Africa,3.312299967,7.600104332000001,0.54083544,61.09884644,0.9005894059999999,0.055483952,0.183541179,3.3339999999999996,0.359,0.711,0.614,0.555,0.217,0.41100000000000003,3.408,0.332,0.8959999999999999,0.4,0.636,0.2,0.444,3.47099995613098,0.368745893239975,0.326424807310104,0.5818438529968261,0.25275602936744695,0.455220013856888,3.515,0.32846,0.31865,0.5432,0.50521,0.23551999999999998,3.515,0.32846,0.31865,0.5432,0.50521,0.23551999999999998
150,Zimbabwe,Sub-Saharan Africa,3.2992000580000003,7.865711688999999,0.7630927559999999,55.61725998,0.711457908,-0.072063953,0.81023699,3.6630000000000003,0.366,1.114,0.433,0.361,0.151,0.08900000000000001,3.6919999999999997,0.35700000000000004,1.094,0.248,0.406,0.132,0.099,3.875,0.37584653496742204,0.19676375389099102,0.336384207010269,0.189143493771553,0.0953753814101219,4.1930000000000005,0.35041,0.1595,0.25429,0.08582000000000001,0.18503,4.1930000000000005,0.35041,0.1595,0.25429,0.08582000000000001,0.18503
151,South Sudan,Sub-Saharan Africa,2.8166000839999996,7.425359726,0.553707123,51.0,0.451313615,0.016518548,0.7634173040000001,2.853,0.306,0.575,0.295,0.01,0.20199999999999999,0.091,3.2539999999999996,0.337,0.608,0.177,0.11199999999999999,0.22399999999999998,0.106,3.5910000801086404,0.39724862575531,0.163486003875732,0.147062435746193,0.285670816898346,0.116793513298035,3.832,0.39394,0.15780999999999998,0.19662000000000002,0.13015,0.25899,3.832,0.39394,0.15780999999999998,0.19662000000000002,0.13015,0.25899
152,Afghanistan,South Asia,2.566900015,7.4628605839999995,0.470366955,52.59000015,0.39657300700000003,-0.0964294,0.9336865540000001,3.2030000000000003,0.35,0.517,0.361,0.0,0.158,0.025,3.6319999999999997,0.332,0.537,0.255,0.085,0.191,0.036000000000000004,3.7939999103546103,0.401477217674255,0.18074677884578697,0.106179520487785,0.311870932579041,0.0611578300595284,3.36,0.38227,0.17344,0.1643,0.07112,0.31268,3.36,0.38227,0.17344,0.1643,0.07112,0.31268
